name,main_category,sub_category,review_rating,no_of_ratings,discount_price,actual_price,best_model,comments,cleaned_narrative,best_avg_score,link
"TAGG Verve Sense Smartwatch with 1.70'' Large Display, Real SPO2, and Real-Time Heart Rate Tracking, 7 Days Battery Backu...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,068",₹999,"₹6,999",BART,best devic ive use sold one plu got one screen ole miss deep black satur also thick bezel take time get use,"The customer mentioned their satisfaction with the TAGG Verve Sense Smartwatch, particularly highlighting its large display and real-time heart rate tracking features. They appreciated the battery backup for up to seven days but expressed disappointment due to the lack of OLED technology in the screen, missing out on deeper color and black levels. Additionally, they noted that the thick bezels took some getting used to initially. Despite these minor inconveniences, the overall experience was highly positive, leading to a rating of 5 out of",0.8580213420148309,https://www.amazon.in/TAGG-Verve-Sense-Smartwatch-Waterproof/dp/B09Q4MRW85/ref=sr_1_44?qid=1679133651&s=electronics&sr=1-44
"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(B...","tv, audio & cameras",All Electronics,1.0 out of 5 stars,"2,485",₹299,₹599,T5,poor front camera cannot take photo light background photo attach poor front camera cant take photo without light poor front camera cannot captur photo background light,"The customer mentioned that the product's front camera fails to function properly in various lighting conditions, including when there is little or no light on the background. The reviewer noted that this issue significantly impacts their ability to use the device for tasks such as taking photos, which they consider essential functions. This flaw has rendered the mouse less useful than expected, leading to an unsatisfactory experience.",0.5382395382395382,https://www.amazon.in/Portronics-Wireless-Optical-Orientation-Adjustable/dp/B0B296NTFV/ref=sr_1_45?qid=1679133651&s=electronics&sr=1-45
"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery","tv, audio & cameras",All Electronics,1.0 out of 5 stars,"1,754","₹8,499","₹11,999",T5,pixel far superior appl depart devic crazi front camera worst indoor lightn condit even motorola camera work well,"The customer mentioned that they are highly dissatisfied with their purchase of the Samsung Galaxy M04 Light Green due to several issues, including subpar performance on low-end devices compared to competitors, poor battery life, and an underwhelming front-facing camera that performs worse than older models. The reviewer also highlighted the lack of sufficient upgrade options for additional memory, which was disappointing given the budget price point.",0.2891120507399577,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0BMGB2TPR/ref=sr_1_46?qid=1679133651&s=electronics&sr=1-46
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Black)","tv, audio & cameras",All Electronics,1.0 out of 5 stars,"24,675",₹149,₹399,BART,appario seem fraud shipment smartli tamper amazon custom care phone twitter help need return get replac,"The customer mentioned that they were highly disappointed with their purchase as the shipping process was compromised, leading to frustration and dissatisfaction. The review notes that despite reaching out to both Amazon's customer care team via phone and Twitter, there was no resolution to address the issue. The customer explicitly states their intention to return the item for a full refund and seek compensation for damages incurred due to the fraudulent delivery.",0.7934949675244187,https://www.amazon.in/Zebronics-Zeb-Bro-Wired-Earphone/dp/B07T5DKR5D/ref=sr_1_47?qid=1679133651&s=electronics&sr=1-47
"realme narzo 50A Prime (Flash Blue, 4GB RAM+128GB Storage) FHD+ Display | 50MP AI Triple Camera| Charger Included","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"8,307","₹10,499","₹14,499",T5,devic beauti fast stylish devic ive ever ipod best devic ive,"The customer mentioned that they are thrilled with their purchase of the Realme Narzo 50A Prime (Flash Blue, 4GB RAM + 128GB Storage), praising its stunning design, impressive performance, and high-quality camera system. The reviewer noted that it exceeded expectations, making it the most beautiful, fastest, and stylish device they have ever owned, comparing it favorably to Apple's iPod.",0.6370040786058584,https://www.amazon.in/realme-Storage-Display-Charger-Included/dp/B0BG1NWLY3/ref=sr_1_48?qid=1679133651&s=electronics&sr=1-48
boAt Bassheads 220 Wired in Ear Earphones(Black Indi),"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"276,491",₹399,₹999,BART,appl mesmeris great creation devic xr best part unbox brand new devic come earpod fast charger camera best featur within phone perform faster,"The customer mentioned that they were thoroughly impressed by the BoAt Bassheads 220 Wired in Ear Earphones (Black Indian), as evidenced by their perfect rating. They highlighted several aspects of the product, including its sleek design, excellent sound quality, and convenient features such as a built-in speaker and fast charging capabilities. Notably, the customer noted how the inclusion of a companion Fast Charger was a significant addition to the overall user experience.",0.7612750365043942,https://www.amazon.in/boAt-Bassheads-220-Wired-Earphones/dp/B0BRXY7FQB/ref=sr_1_49?qid=1679133651&s=electronics&sr=1-49
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs...","tv, audio & cameras",All Electronics,3.0 out of 5 stars,"90,304","₹1,999","₹2,299",BART,devic xr excel doubt first time devic experi great experi unhappi dual sim perform,"The customer mentioned that they found the OnePlus Bullets Z2 to be an exceptional earphone offering both high-quality sound and fast charging capabilities. However, they expressed significant dissatisfaction regarding the dual SIM functionality, which they found problematic and unsatisfactory.",0.9197675427183624,https://www.amazon.in/Bluetooth-Wireless-Earphones-Bombastic-Launched/dp/B09TVV1TXL/ref=sr_1_50?qid=1679133651&s=electronics&sr=1-50
"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrat...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"111,019","₹1,299","₹3,990",T5,upgrad devic xr devic regret love eas face recognit bring freedom gb memori bring,"""The customer mentioned their upgrade from device XR to device 6, expressing no regrets due to the superior experience with face recognition, which offers unparalleled convenience."" ""The reviewer noted how the 128GB memory on the new device brought about significant improvements, enhancing both storage capacity and overall functionality.""",0.7897397952891848,https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_51?qid=1679133652&s=electronics&sr=1-51
"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto ...","tv, audio & cameras",All Electronics,1.0 out of 5 stars,"15,480","₹8,599","₹11,999",BART,phone wont turn phone wont turn phone wont turn phone dead phone still dead happen,"The customer mentioned that their Redmi 10A was not turning on at all after purchase, leading to the device being rendered as dead. The reviewer noted that despite multiple attempts to power it on, the issue persisted until they finally reported the problem with no resolution in sight.",0.2712842712842713,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_52?qid=1679133652&s=electronics&sr=1-52
"JK Copier Paper - A4, 75 GSM, 1 Ream, 500 Sheets","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"12,373",₹349,₹375,BART,lot critic devic xr inabl take portrait pic human face though true easili overcom download softwar app halid near neglig differ view experi put par devic xs even xs max go gb storag version,"The customer mentioned that despite initial concerns about taking portrait photos of ""only human faces,"" they found that these issues could be easily resolved by installing an application called ""Halide!"" This solution allowed them to achieve nearly identical viewing experiences as their preferred devices, making the JK Copier Paper stand out as highly comparable or even superior. The reviewer noted that the near-invisible differences in viewing quality make this model competitive with other models, such as the XS and XS Max, suggesting it's worth considering the",1.0,https://www.amazon.in/JK-Copier-Paper-Sheets-Ream/dp/B00MVV81MK/ref=sr_1_53?qid=1679133652&s=electronics&sr=1-53
Fire TV Stick with Alexa Voice Remote (includes TV and app controls) | HD streaming device,"tv, audio & cameras",All Electronics,1.0 out of 5 stars,"65,578","₹3,999","₹4,999.01",T5,price fallen rs day bought phone feel terribl price drop,"The customer mentioned that they were pleased initially to find a discount on the Fire TV Stick, but felt bad when the price dropped significantly within just three days due to their purchase. The reviewer noted that this unexpected price reduction was disappointing and did not align with their expectations based on the initial offer.",0.8927875243664718,https://www.amazon.in/Fire-TV-Stick-Alexa-Voice-Remote-3rd-Gen/dp/B08R6QR863/ref=sr_1_54?qid=1679133652&s=electronics&sr=1-54
"WRISTIO 3 1.85"" HD, Bluetooth Calling Smart Watch, 50+ Sports Modes, Rotating Crown, 15 days battery life, Split-screen, W...","tv, audio & cameras",All Electronics,1.0 out of 5 stars,56,"₹1,599","₹7,990",BART,faulti product deliv amazon give replac cheat custom make money scam defect product deliveri phone usabl display stop work randomli screen freez suddenli,"The customer mentioned that they received a faulty product from WRISTIO, which was later confirmed to be non-replaceable due to issues with the device's functionality. The review notes that despite having multiple sports modes and other features, the phone's display stopped working randomly and froze unexpectedly during use. This led the consumer to conclude that they were being cheated by both the company and Amazon for selling them a defective product at an inflated price.",0.7537037037037035,https://www.amazon.in/Bluetooth-Split-screen-Resistant-Monitoring-Protection/dp/B0BHH1VYTL/ref=sr_1_55?qid=1679133652&s=electronics&sr=1-55
"Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, ...","tv, audio & cameras",All Electronics,1.0 out of 5 stars,"15,466",₹144,₹165,T5,devic good probabl receiv defect piec amazon face issu softwar never heard devic hang issu face attach video regard,"The customer mentioned that despite being satisfied with the quality of Scotch Double Sided Heavy Duty Tape for their indoor hanging needs, they are experiencing significant issues related to software compatibility. The reviewer noted that this has led them to contact Amazon support multiple times without resolution, highlighting a potential problem with the tape's software integration. An accompanying video demonstrates the hanging failure they encountered, emphasizing the need for clarification on the tape's compatibility with different electronic devices or systems.",0.7870789341377576,https://www.amazon.in/Scotch-Double-Foam-Tape-24/dp/B00N1U9AJS/ref=sr_1_56?qid=1679133652&s=electronics&sr=1-56
"Noise Pulse Go Buzz Bluetooth Calling Smart Watch, 1.69"" Clear Display, 550Nits,150+ Watch face, Comfort Strap, Heart Rat...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"15,012","₹1,699","₹4,999",BART,super fast perform long batteri hour littl heavier devic plu overal good phone super fast perform long batteri hour,"""The customer mentioned the impressive speed of the product's performance, noting its long-lasting battery life. The reviewer also highlighted that it was slightly heavier than the iPhone 12 Pro Max but still described it as an overall good phone.""",0.8300653594771242,https://www.amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LVS732/ref=sr_1_57?qid=1679133652&s=electronics&sr=1-57
